2022-08-18 15:45:59:404 -2.430945 -12.765454 5.240303

2022-08-18 15:45:59:404 -2.684817 -13.196558 4.9169755

2022-08-18 15:45:59:405 -2.9865894 -13.2420635 4.6583133

Gyro -2.6389368 -0.50579625 1.9352204

2022-08-18 15:45:59:494 -2.9817994 -10.186019 3.8847218

2022-08-18 15:45:59:495 -3.2548318 -10.063872 3.8823268

2022-08-18 15:45:59:496 -3.547024 -9.908196 3.906277

2022-08-18 15:45:59:497 -3.7362306 -9.711804 3.8847218

2022-08-18 15:45:59:497 -3.899092 -9.584868 3.7458107

2022-08-18 15:45:59:498 -4.0499783 -9.522598 3.5781593

Gyro -0.8063418 0.04276055 1.5772535

2022-08-18 15:45:59:569 -4.2008643 -9.455538 3.4512234

2022-08-18 15:45:59:570 -4.3086405 -9.271121 3.3985329

2022-08-18 15:45:59:572 -4.3278003 -9.11784 3.3697927

2022-08-18 15:45:59:573 -4.3397756 -9.050779 3.4248781

2022-08-18 15:45:59:574 -4.390071 -9.072334 3.527864

2022-08-18 15:45:59:575 -4.4379716 -9.045989 3.6212697

2022-08-18 15:45:59:576 -4.4906616 -8.938213 3.63564

2022-08-18 15:45:59:576 -4.4667115 -8.749006 3.6068995

Gyro 0.7208207 0.102625325 1.1447611

2022-08-18 15:45:59:645 -4.4451566 -8.598121 3.544629

2022-08-18 15:45:59:646 -4.471502 -8.583751 3.4368532

2022-08-18 15:45:59:647 -4.591253 -8.598121 3.3290772

2022-08-18 15:45:59:648 -4.7301636 -8.504715 3.278782

2022-08-18 15:45:59:648 -4.756509 -8.329878 3.2356715

2022-08-18 15:45:59:649 -4.749324 -8.150251 3.2117214

2022-08-18 15:45:59:649 -4.7086086 -7.9706254 3.2045362

2022-08-18 15:45:59:650 -4.6894484 -7.8029737 3.2069314

Gyro 0.0977384 0.13194685 0.38117978

2022-08-18 15:45:59:720 -4.6678934 -7.688013 3.1901662

2022-08-18 15:45:59:721 -4.663103 -7.6520877 3.187771

2022-08-18 15:45:59:724 -4.6654983 -7.6353226 3.1901662

2022-08-18 15:45:59:725 -4.643943 -7.549102 3.168611

2022-08-18 15:45:59:725 -4.5888577 -7.4676714 3.163821

2022-08-18 15:45:59:726 -4.533772 -7.3646855 3.0752053

2022-08-18 15:45:59:726 -4.514612 -7.29523 3.0081446

2022-08-18 15:45:59:727 -4.5313773 -7.223379 2.931504

Gyro -0.14905107 0.122173004 -0.02321287

2022-08-18 15:45:59:796 -4.5768824 -7.165899 2.8404932

2022-08-18 15:45:59:797 -4.5649076 -7.101233 2.703977

2022-08-18 15:45:59:798 -4.5457473 -6.969507 2.6249416

2022-08-18 15:45:59:798 -4.5577226 -6.7683253 2.579436

2022-08-18 15:45:59:799 -4.6032276 -6.6916847 2.5578809

2022-08-18 15:45:59:799 -4.6846585 -6.8856816 2.44292

2022-08-18 15:45:59:800 -4.8451247 -7.223379 2.42376

2022-08-18 15:45:59:800 -5.046306 -7.5395217 2.4022048

Gyro -0.53756124 0.08429937 -0.2480112

2022-08-18 15:45:59:871 -5.1636624 -7.7790236 2.2944288

2022-08-18 15:45:59:872 -5.206773 -7.893985 2.1531227

2022-08-18 15:45:59:875 -5.1900077 -7.8508744 2.1148024

2022-08-18 15:45:59:876 -5.134922 -7.846084 2.064507

2022-08-18 15:45:59:876 -5.0534916 -7.927515 1.9974464

2022-08-18 15:45:59:877 -4.991221 -8.181387 1.9567311

2022-08-18 15:45:59:878 -4.9696655 -8.473579 1.9687061

2022-08-18 15:45:59:878 -4.9696655 -8.693921 1.9303858

Gyro -0.9053019 0.06963861 -0.12705992

2022-08-18 15:45:59:946 -4.9481106 -8.811277 1.8465601

2022-08-18 15:45:59:948 -4.9145803 -8.840017 1.7627344

2022-08-18 15:45:59:949 -4.8906302 -8.813672 1.6813037

2022-08-18 15:45:59:950 -4.8307548 -8.746612 1.583108

2022-08-18 15:45:59:950 -4.7780643 -8.772957 1.4609619

2022-08-18 15:45:59:951 -4.7708793 -8.751402 1.4968873

2022-08-18 15:45:59:951 -4.754114 -8.669971 1.4322218

2022-08-18 15:45:59:952 -4.727769 -8.768167 1.2525953

Gyro -1.3280206 0.051312663 -0.05619958

2022-08-18 15:46:00:021 -4.727769 -8.799302 1.1208692

2022-08-18 15:46:00:023 -4.7397437 -8.813672 1.0370435

2022-08-18 15:46:00:024 -4.7062135 -8.758587 0.9484278

2022-08-18 15:46:00:024 -4.703819 -8.715476 0.855022

2022-08-18 15:46:00:025 -4.6822634 -8.634046 0.76161623

2022-08-18 15:46:00:026 -4.7014236 -8.519085 0.72569096

2022-08-18 15:46:00:026 -4.718189 -8.48316 0.728086

2022-08-18 15:46:00:027 -4.758904 -8.5430355 0.6466553

Gyro -1.1276568 0.029321522 -0.15638144

2022-08-18 15:46:00:098 -4.7876444 -8.646021 0.6322852

2022-08-18 15:46:00:100 -4.7972245 -8.713081 0.56522465

2022-08-18 15:46:00:101 -4.7301636 -8.765772 0.4981641

2022-08-18 15:46:00:101 -4.6678934 -8.782537 0.4406836

2022-08-18 15:46:00:102 -4.648733 -8.782537 0.39996827

2022-08-18 15:46:00:102 -4.6607084 -8.787327 0.34488282

2022-08-18 15:46:00:103 -4.703819 -8.784932 0.3544629

2022-08-18 15:46:00:104 -4.734954 -8.744217 0.39278322

Gyro -0.74647707 -0.04153882 -0.18570296

2022-08-18 15:46:00:174 -4.7157936 -8.763377 0.33769777

2022-08-18 15:46:00:175 -4.6846585 -8.765772 0.2706372

2022-08-18 15:46:00:176 -4.643943 -8.746612 0.21076173

2022-08-18 15:46:00:177 -4.648733 -8.679551 0.117355965

2022-08-18 15:46:00:177 -4.622388 -8.519085 0.043110352

2022-08-18 15:46:00:178 -4.5936475 -8.392149 -0.0071850587

2022-08-18 15:46:00:178 -4.543352 -8.334668 0.0023950196

2022-08-18 15:46:00:179 -4.481082 -8.3250885 0.0071850587

Gyro -0.46303567 -0.12461646 -0.13683376

2022-08-18 15:46:00:249 -4.414021 -8.356223 0.05508545

2022-08-18 15:46:00:251 -4.3565407 -8.384964 0.07903565

2022-08-18 15:46:00:252 -4.3134303 -8.380174 0.119750984

2022-08-18 15:46:00:252 -4.267925 -8.401729 0.13172609

2022-08-18 15:46:00:253 -4.2343946 -8.468789 0.119750984

2022-08-18 15:46:00:254 -4.2032595 -8.57417 0.09101075

2022-08-18 15:46:00:255 -4.2008643 -8.657996 0.10538086

2022-08-18 15:46:00:255 -4.1864944 -8.693921 0.12454102
