289.277221679688,239.459884643555
288.476898193359,176.186279296875
287.697509765625,112.682273864746
288.881591796875,80.0933685302734
252.700439453125,134.244094848633
242.390167236328,176.039810180664
235.030090332031,217.575988769531
234.527267456055,234.193283081055
324.559020996094,138.341995239258
336.679779052734,179.348358154297
350.101379394531,220.105834960938
354.333068847656,236.993103027344
273.974182128906,239.429229736328
268.591613769531,304.9677734375
263.115478515625,356.649169921875
255.302825927734,375.061584472656
304.660095214844,239.498352050781
313.447998046875,305.277221679688
318.299011230469,348.531066894531
321.668640136719,362.927856445312
287.897094726562,128.605773925781
232.349746704102,247.150939941406
247.854461669922,239.284912109375
360.524963378906,249.107696533203
364.295532226562,236.586898803711
2022,8
18,15
46,13.1
