271.1884765625,241.291137695312
265.668334960938,177.301239013672
260.211761474609,113.255386352539
261.052673339844,79.97314453125
226.126342773438,137.290908813477
216.568359375,180.387893676758
209.247344970703,220.956359863281
211.711547851562,236.772018432617
297.988250732422,136.854553222656
311.204864501953,177.520645141602
326.127990722656,217.659393310547
333.994262695312,235.543991088867
255.460678100586,242.504272460938
253.605926513672,306.256164550781
260.487274169922,355.366760253906
256.937103271484,374.268249511719
286.864288330078,240.111358642578
298.553039550781,306.840484619141
310.104797363281,353.158599853516
318.334991455078,365.730346679688
261.574890136719,129.304733276367
212.391387939453,247.773834228516
218.794448852539,239.619415283203
339.6572265625,247.183578491211
341.702392578125,227.511383056641
2022,8
18,15
46,14.135
