279.706848144531,239.950271606445
276.938293457031,176.522369384766
274.194213867188,112.939384460449
276.587707519531,80.6498565673828
239.314437866211,134.908355712891
229.037048339844,176.888107299805
221.073455810547,214.781951904297
220.859161376953,230.396011352539
311.144165039062,138.049194335938
323.208526611328,179.454071044922
334.396453857422,220.880462646484
336.268920898438,239.040679931641
264.161376953125,240.004150390625
259.879547119141,303.821014404297
261.912841796875,355.463134765625
256.385009765625,374.611389160156
295.259552001953,239.907165527344
303.939361572266,305.878204345703
312.65185546875,350.597564697266
317.032012939453,364.352905273438
274.883117675781,128.878631591797
219.901504516602,241.726974487305
236.580520629883,226.928436279297
341.992492675781,251.469879150391
344.742462158203,237.256256103516
2022,8
18,15
46,16.203
