289.562530517578,245.802917480469
284.157592773438,179.505294799805
278.763732910156,113.241539001465
279.549163818359,78.7518157958984
244.062774658203,136.091979980469
226.743209838867,178.35026550293
210.293884277344,196.556304931641
200.940872192383,209.887969970703
317.256225585938,134.957977294922
344.106628417969,170.14924621582
377.674072265625,165.560272216797
389.684631347656,164.169418334961
272.871856689453,246.592987060547
269.994079589844,312.131774902344
274.250335693359,364.472015380859
270.556549072266,384.675231933594
306.206817626953,244.99284362793
315.594177246094,311.719665527344
325.060791015625,356.389678955078
331.069396972656,369.921356201172
280.117736816406,129.843078613281
197.715026855469,221.080932617188
209.626342773438,209.747756958008
400.011047363281,156.214111328125
379.581665039062,157.166870117188
2022,8
18,15
45,59.603
