295.350280761719,245.605239868164
295.596343994141,178.067260742188
295.912536621094,110.818824768066
298.678619384766,75.4363861083984
257.216339111328,133.30729675293
246.432540893555,178.277420043945
241.249603271484,223.197708129883
243.54557800293,240.316040039062
332.626190185547,136.204650878906
355.341491699219,172.490463256836
322.358123779297,179.636337280273
309.395233154297,180.782516479492
278.677368164062,245.589401245117
274.228057861328,315.605041503906
260.864898681641,365.843933105469
253.702346801758,385.781982421875
312.084777832031,245.619049072266
321.746124267578,314.791381835938
318.063720703125,360.862243652344
322.090698242188,377.190765380859
295.828887939453,127.632453918457
244.975875854492,256.583465576172
256.646636962891,239.135803222656
302.143859863281,176.368148803711
302.268798828125,193.738525390625
2022,8
18,15
46,6.867
