293.011291503906,245.342666625977
293.046875,177.677581787109
293.145111083984,110.358749389648
295.659973144531,75.7691040039062
254.7451171875,133.010025024414
242.941650390625,177.310943603516
236.613708496094,221.77326965332
238.091522216797,239.652633666992
329.712829589844,136.261108398438
355.395721435547,175.694412231445
336.700927734375,196.07585144043
324.521484375,201.777587890625
276.718872070312,245.026794433594
272.359039306641,314.933288574219
260.728515625,365.987854003906
253.909423828125,385.611694335938
309.625549316406,245.651229858398
319.695251464844,314.2294921875
317.754028320312,360.775238037109
321.968536376953,377.595977783203
293.127807617188,127.188102722168
237.630004882812,254.528549194336
251.254272460938,241.61067199707
314.120208740234,200.970581054688
318.833038330078,215.140335083008
2022,8
18,15
46,7.902
