301.284423828125,240.45166015625
300.743072509766,176.806106567383
300.409149169922,113.157859802246
302.96923828125,80.0008239746094
265.230865478516,135.219528198242
256.109344482422,177.743865966797
250.321578979492,217.729507446289
254.094879150391,229.875717163086
337.837585449219,138.219436645508
350.140441894531,179.373382568359
362.7666015625,220.862396240234
368.731903076172,239.559341430664
285.704345703125,240.482681274414
278.160034179688,309.619018554688
263.661193847656,357.779174804688
255.292602539062,376.11279296875
316.992919921875,240.42155456543
325.505004882812,305.806579589844
314.395294189453,350.78759765625
317.156188964844,364.692016601562
300.482788085938,129.096252441406
254.425186157227,240.736145019531
265.190490722656,229.309616088867
373.044586181641,251.522491455078
374.287902832031,232.740478515625
2022,8
18,15
46,15.167
