273.146484375,242.00749206543
269.089874267578,177.109329223633
265.051849365234,112.700874328613
266.665557861328,79.4190368652344
229.825469970703,136.958557128906
220.385101318359,181.737579345703
216.613632202148,226.348205566406
215.705581665039,243.279403686523
300.31103515625,135.950210571289
323.947143554688,159.865631103516
312.687042236328,123.65225982666
307.375,114.834655761719
256.524749755859,242.875823974609
252.586135864258,307.014770507812
258.924896240234,362.013732910156
254.576278686523,382.8740234375
289.521881103516,241.170501708984
302.15087890625,299.637145996094
290.660949707031,340.647216796875
293.259246826172,354.059173583984
266.068572998047,128.791107177734
217.538223266602,258.234680175781
224.643341064453,243.213195800781
300.988616943359,105.51106262207
298.603210449219,113.025955200195
2022,8
18,15
46,4.801
