293.400238037109,241.580688476562
289.975830078125,176.761688232422
286.830871582031,112.552520751953
290.329284667969,78.9050598144531
251.806350708008,135.170135498047
235.268768310547,176.671051025391
218.094390869141,199.875152587891
210.978088378906,212.018173217773
323.107360839844,136.666168212891
346.501037597656,173.499389648438
372.807312011719,173.464752197266
384.918304443359,173.249267578125
277.422027587891,242.086853027344
272.760437011719,311.089538574219
274.329711914062,363.396057128906
270.268646240234,384.277984619141
309.359619140625,241.072250366211
314.251495361328,307.738189697266
303.986602783203,353.710021972656
309.144836425781,366.804229736328
287.601043701172,128.578857421875
208.563919067383,224.251403808594
213.001831054688,216.133636474609
392.877502441406,172.309585571289
383.238677978516,165.910583496094
2022,8
18,15
46,0.636
